Name,Epoch,Loss,Acc,F1,Precision,Recall,Predicted
BERT_BILSTM_Test,11,-387.92,64.29,43.85,39.54,50.51,[1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]
BERT_BILSTM_Train,12,-1638.03,82.31,57.27,52.41,66.05,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,12,-583.65,60.94,42.16,39.36,49.40,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,13,-1625.23,81.81,56.75,52.00,65.49,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,13,-572.35,60.27,41.64,39.12,48.82,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,14,-1648.16,82.19,57.18,52.39,65.93,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]
BERT_BILSTM_Test,14,-569.36,63.62,43.55,39.35,49.86,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]
BERT_BILSTM_Train,15,-1653.02,82.25,57.33,52.53,66.11,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]
BERT_BILSTM_Test,15,-432.91,63.62,43.88,39.68,50.31,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]
BERT_BILSTM_Train,16,-1650.42,82.56,57.39,52.51,66.24,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,16,-425.74,61.16,42.44,39.68,49.83,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,17,-1682.62,82.69,57.60,52.72,66.46,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]
BERT_BILSTM_Test,17,-426.86,62.28,43.37,40.09,50.49,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]
BERT_BILSTM_Train,18,-1682.76,82.75,57.57,52.73,66.49,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]
BERT_BILSTM_Test,18,-425.07,61.61,42.96,39.86,50.11,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]
BERT_BILSTM_Train,19,-1677.82,82.75,57.70,52.83,66.54,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]
BERT_BILSTM_Test,19,-422.59,62.05,43.29,40.13,50.49,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]
BERT_BILSTM_Train,20,-1688.40,82.75,57.59,52.76,66.50,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,20,-420.49,60.71,41.99,39.24,49.09,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,21,-1683.23,82.81,57.57,52.71,66.56,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,21,-412.81,59.38,40.64,38.25,48.19,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,22,-1688.52,82.81,57.68,52.83,66.58,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,22,-372.64,59.60,40.78,38.34,48.29,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,23,-1688.67,82.81,57.74,52.87,66.56,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,23,-291.41,60.04,41.13,41.18,49.17,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,24,-1694.31,82.81,57.69,52.79,66.57,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,24,-292.07,60.71,41.58,41.35,49.56,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,25,-1694.28,82.81,57.68,52.84,66.54,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,25,-290.77,60.27,41.12,40.77,48.68,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,26,-1694.33,82.81,57.64,52.74,66.58,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,26,-307.97,59.15,40.44,38.04,47.86,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,27,-1694.32,82.81,57.56,52.71,66.57,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,27,-287.79,59.38,40.58,38.13,48.00,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,28,-1694.38,82.81,57.67,52.76,66.57,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,28,-324.15,59.38,40.58,38.13,48.00,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,29,-1694.37,82.81,57.71,52.88,66.57,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,29,-323.43,59.38,40.58,38.13,48.00,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,30,-1694.38,82.81,57.59,52.71,66.54,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,30,-322.16,59.38,40.58,38.13,48.00,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,31,-1694.40,82.81,57.64,52.71,66.56,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,31,-340.03,59.38,40.58,38.13,48.00,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,32,-1694.42,82.81,57.68,52.87,66.55,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,32,-320.30,59.38,40.58,38.13,48.00,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,33,-1694.43,82.81,57.62,52.76,66.58,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,33,-319.45,59.38,40.58,38.13,48.00,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,34,-1694.45,82.81,57.54,52.66,66.47,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,34,-337.14,59.60,40.75,38.25,48.17,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,35,-1694.41,82.81,57.67,52.79,66.52,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,35,-336.04,59.60,40.75,38.25,48.17,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,36,-1694.44,82.81,57.67,52.79,66.56,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,36,-335.16,59.60,40.74,38.19,48.17,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,37,-1694.44,82.81,57.55,52.68,66.53,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,37,-334.41,59.60,40.74,38.19,48.17,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,38,-1694.47,82.81,57.52,52.76,66.56,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,38,-333.70,60.49,41.91,39.17,49.12,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Train,39,-1694.45,82.81,57.67,52.89,66.57,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
BERT_BILSTM_Test,39,-313.89,60.49,41.91,39.23,49.12,[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]
